Week,Opponent,Quarter,Time,Score_Margin,Down,Distance,POS,Play_Type,Personnel,Formation,Motion,Runner,Lead_Block,Target,Catch,Gain,Penalty,Play_Action,Pass_Area,Pass_Depth,Run_Area,Def_Package,Def_Front,Pass_Rushers,Goal_Line,LOS_to_Goal,Net_Gain,Minute,Second,Num_RB,Num_TE,Num_WR,6_OL,Left_Split,Right_Split,Shotgun,Shotgun_Offset,I-Form,I-Form_Offset,Motion_Bool,Motion_Pos,Motion_Dir,Target_Pos,Target_Align,Pass_Dir,TD,Explosive_Pass,Explosive_Pass_Yd,Explosive_Run,Explosive_Run_Yd,Explosive_Play,Successful_Pass,Successful_Run,Successful_Play,Sack_TFL,Sack_TFL_Yards,Penalty_Team,Penalty_Type,Penalty_Yards,Home/Road
7,WAS,2,4:51,3,1,10.0,-35,Pass,11,"""-3x1*"", shotgun offset R",,N/A,,"Zenner (R RB, 2)",Inc.,0.0,,,RM,S,,,Under,5,0,65,0.0,4,51,1.0,1.0,3.0,0.0,Narrow,Normal,1.0,Right,0.0,,0.0,,,RB,2,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Home
7,WAS,2,4:04,3,3,8.0,-37,Pass,10,"""+2x2+"", shotgun offset L",,N/A,,N/A,"Sack, Kerrigan",-8.0,,,,,,,2 Eagle Even,4,0,63,-8.0,4,04,1.0,,,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,0.0,1.0,-8.0,,,0.0,Home
7,WAS,3,8:49,0,1,10.0,-34,Pass,6 OL,"""-3x1+"", dual TE LOS, singleback",WR in,N/A,,M. Jones (R1),Catch,52.0,,Hard,RM,D,,,Over,4,0,66,52.0,8,49,,2.0,,1.0,Narrow,Wide,0.0,,0.0,,1.0,WR,in,WR,1,Right,0.0,1.0,52.0,0.0,,1.0,1.0,,1.0,0.0,,,,0.0,Home
7,WAS,3,7:45,0,2,8.0,12,Pass,11,"""+3x1*"", shotgun offset R",,N/A,,M. Jones (R1),Catch,11.0,,,RS,IS,,,Over,4,0,12,11.0,7,45,1.0,1.0,3.0,0.0,Wide,Normal,1.0,Right,0.0,,0.0,,,WR,1,Right,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Home
7,WAS,3,7:32,0,1,1.0,1,Pass,12,"""+2x2*"", singleback",,N/A,,M. Jones (R1),Inc.,0.0,,,RS,S,,,Under,5,1,1,0.0,7,32,1.0,2.0,2.0,0.0,Wide,Normal,0.0,,0.0,,0.0,,,WR,1,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Home
7,WAS,3,3:22,7,1,10.0,-38,Pass,11,"""-1x3+"", singleback",TE orbit,N/A,,Harbor (R3),Catch,7.0,,"Hard, roll",RM,S,,,Over,4,0,62,7.0,3,22,1.0,1.0,3.0,0.0,Narrow,Wide,0.0,,0.0,,1.0,TE,orbit,RB,3,Right,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Home
7,WAS,3,2:25,7,1,10.0,46,Pass,11,"""+2x2-"", shotgun offset R",WR in,N/A,,Tate (R2),Catch,22.0,,,M,S,,,Over,4,0,46,22.0,2,25,1.0,1.0,3.0,0.0,Wide,Narrow,1.0,Right,0.0,,1.0,WR,in,TE,2,Right,0.0,1.0,22.0,0.0,,1.0,1.0,,1.0,0.0,,,,0.0,Home
7,WAS,3,1:52,7,1,10.0,24,Pass,11,"""-1x3+"", closed L, shotgun offset L",,N/A,,Tate (R3),Catch,3.0,,,WR Screen R,S,,,Over,4,0,24,3.0,1,52,1.0,1.0,3.0,0.0,Narrow,Wide,1.0,Left,0.0,,0.0,,,TE,3,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Home
7,WAS,3,0:28,7,3,6.0,20,Pass,1,"""+2x3+"", shotgun",,N/A,,Boldin (R2),Catch,9.0,,,M,S,,,2 Eagle Even,4,0,20,9.0,0,28,,,,0.0,Wide,Wide,1.0,,0.0,,0.0,,,WR,2,Right,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Home
7,WAS,4,15:00,7,1,10.0,11,Pass,11,"""+1x3+"", shotgun offset L",WR in,N/A,,N/A,"Sack, Murphy",-4.0,,,,,,,Over,4,0,11,-4.0,15,00,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Left,0.0,,1.0,WR,in,,,,0.0,0.0,,0.0,,0.0,,,0.0,1.0,-4.0,,,0.0,Home
7,WAS,4,14:09,7,2,22.0,23,Pass,1,"""+2x3+"", shotgun",,N/A,,Tate (L1),Catch,14.0,,,WR Screen L,S,,,2 Eagle Even,4,0,23,14.0,14,09,,,,0.0,Wide,Wide,1.0,,0.0,,0.0,,,TE,1,Left,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Home
7,WAS,4,13:23,7,3,8.0,9,Pass,1,"""+2x3+"", shotgun",,N/A,,Tate (L2),Inc.,0.0,,,LS,S,,,Over,3,0,9,0.0,13,23,,,,0.0,Wide,Wide,1.0,,0.0,,0.0,,,TE,2,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Home
7,WAS,4,7:42,3,2,7.0,-28,Pass,11,"""+2x2+"", shotgun offset L",,N/A,,M. Jones (R1),Catch,8.0,,,RS,S,,,Over,5,0,72,8.0,7,42,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,WR,1,Right,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Home
7,WAS,4,6:19,3,2,8.0,-38,Pass,10,"""+3x1*"", shotgun offset R",WR orbit,N/A,,N/A,"Sack, P. Smith",-6.0,,,,,,,2 Eagle Even,4,0,62,-6.0,6,19,1.0,,,0.0,Wide,Normal,1.0,Right,0.0,,1.0,WR,orbit,,,,0.0,0.0,,0.0,,0.0,,,0.0,1.0,-6.0,,,0.0,Home
7,WAS,4,5:36,3,3,14.0,-32,Pass,11,"""+3x1*"", shotgun offset R",,N/A,,Tate (L1),Inc.,0.0,,,LS,D,,,2 Eagle Even,5,0,68,0.0,5,36,1.0,1.0,3.0,0.0,Wide,Normal,1.0,Right,0.0,,0.0,,,TE,1,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Home
7,WAS,4,1:05,-4,1,10.0,-25,Pass,10,"""+2x2+"", shotgun offset R",,N/A,,M. Jones (L1),Catch,23.0,,,M,ID,,,2 Eagle Even,4,0,75,23.0,1,05,1.0,,,0.0,Wide,Wide,1.0,Right,0.0,,0.0,,,WR,1,Left,0.0,1.0,23.0,0.0,,1.0,1.0,,1.0,0.0,,,,0.0,Home
7,WAS,4,0:38,-4,1,10.0,38,Pass,10,"""+2x2+"", shotgun offset L",,N/A,,Roberts (L2),Catch,20.0,,,M,IS,,,Other Odd,4,0,38,20.0,0,38,1.0,,,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,WR,2,Left,0.0,1.0,20.0,0.0,,1.0,1.0,,1.0,0.0,,,,0.0,Home
7,WAS,4,0:31,-4,1,10.0,18,Pass,10,"""+2x2+"", shotgun offset R",,N/A,,Tate (L1),Inc.,0.0,,,LS,ID,,,2 Eagle Even,4,0,18,0.0,0,31,1.0,,,0.0,Wide,Wide,1.0,Right,0.0,,0.0,,,TE,1,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Home
7,WAS,4,0:26,-4,2,10.0,18,Pass,10,"""+2x2+"", shotgun offset L",,N/A,,Tate (R1),Inc.,0.0,,,RS,S,,,Other Even,5,0,18,0.0,0,26,1.0,,,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,TE,1,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Home
7,WAS,4,0:22,-4,3,10.0,18,Pass,11,"""+3x1-"", closed R, shotgun offset R",,N/A,,Boldin (L2),"Catch, TD",18.0,,,RM,IS,,,2 Eagle Even,3,0,18,18.0,0,22,1.0,1.0,3.0,0.0,Wide,Narrow,1.0,Right,0.0,,0.0,,,WR,2,Left,1.0,1.0,18.0,0.0,,1.0,1.0,,1.0,0.0,,,,0.0,Home
8,HOU,1,14:49,0,1,10.0,-38,Pass,11,"""*2x2+"", shotgun offset R",,N/A,,Tate (L1),Inc.,0.0,,,LS,IS,,,Over,4,0,62,0.0,14,49,1.0,1.0,3.0,0.0,Normal,Wide,1.0,Right,0.0,,0.0,,,TE,1,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,1,14:02,0,3,3.0,-45,Pass,11,"""*2x2*"", shotgun offset L",WR orbit,N/A,,M. Jones (R1),Catch,11.0,,,RS,IS,,,Double A Gap,3,0,55,11.0,14,02,1.0,1.0,3.0,0.0,Normal,Normal,1.0,Left,0.0,,1.0,WR,orbit,WR,1,Right,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,1,13:28,0,1,10.0,44,Pass,11,"""+3x1*"", shotgun offset R",RB bk,N/A,,Boldin (L2),Catch,4.0,,,M,S,,,Over,4,0,44,4.0,13,28,1.0,1.0,3.0,0.0,Wide,Normal,1.0,Right,0.0,,1.0,RB,bk,WR,2,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,1,12:49,0,2,6.0,40,Pass,11,"""+2x2+"", shotgun offset L",WR in,N/A,,Tate (R2),Catch,,"Off. Holding, Boldin, -10",,LM,S,,,Double A Gap,3,0,40,,12,49,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Left,0.0,,1.0,WR,in,TE,2,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,Defense,Off. Holding,10.0,Road
8,HOU,1,12:17,0,2,11.0,45,Pass,11,"""+1x3+"", shotgun offset L",,N/A,,"Riddick (L RB, 2)",Inc.,0.0,,,LM,S,,,Under,4,0,45,0.0,12,17,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,RB,2,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,1,12:13,0,3,11.0,45,Pass,11,"""+2x2+"", shotgun offset L",,N/A,,"Riddick (L RB, 3)",Catch,7.0,,,M,S,,,Other Odd,4,0,45,7.0,12,13,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,RB,3,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,1,11:25,0,4,4.0,38,Pass,11,"""-2x2+"", shotgun offset L",WR in,N/A,,Boldin (L1),Inc.,0.0,,,RS,ID,,,Other Odd,3,0,38,0.0,11,25,1.0,1.0,3.0,0.0,Narrow,Wide,1.0,Left,0.0,,1.0,WR,in,WR,1,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,1,8:31,0,2,4.0,-12,Pass,11,"""+3x1*"", shotgun offset R",RB bk,N/A,,Tate (L1),Catch,7.0,,,LM,S,,,Over,4,0,88,7.0,8,31,1.0,1.0,3.0,0.0,Wide,Normal,1.0,Right,0.0,,1.0,RB,bk,TE,1,Left,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,1,7:21,0,1,10.0,-35,Pass,11,"""*1x3+"", shotgun offset L",,N/A,,Tate (R3),Catch,13.0,,,WR Screen R,S,,,2 Eagle Even,4,0,65,13.0,7,21,1.0,1.0,3.0,0.0,Normal,Wide,1.0,Left,0.0,,0.0,,,TE,3,Right,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,1,5:58,0,2,7.0,49,Pass,6 OL,"""+1x3+"", shotgun offset R",,N/A,,Ebron (R2),Catch,14.0,,Soft,LM,IS,,,Under,4,0,49,14.0,5,58,,,,1.0,Wide,Wide,1.0,Right,0.0,,0.0,,,WR,2,Right,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,1,4:40,0,2,9.0,34,Pass,11,"""+2x2+"", shotgun offset L",,N/A,,Ebron (L2),Catch,3.0,,,LS,S,,,Double A Gap,6,0,34,3.0,4,40,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,WR,2,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,1,3:59,0,3,6.0,31,Pass,11,"""+2x2+"", shotgun offset R",,N/A,,Boldin (R2),Inc.,0.0,,,M,S,,,Other Odd,3,0,31,0.0,3,59,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Right,0.0,,0.0,,,WR,2,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,2,12:46,-7,1,10.0,-14,Pass,11,"""-2x2+"", shotgun offset R",WR in,N/A,,Tate (L1),Inc.,0.0,,,LM,S,,,Under,5,0,86,0.0,12,46,1.0,1.0,3.0,0.0,Narrow,Wide,1.0,Right,0.0,,1.0,WR,in,TE,1,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,2,11:58,-7,3,8.0,-16,Pass,11,"""+3x1*"", shotgun offset R",RB bk,N/A,,Ebron (L3),Inc.,0.0,,,LS,S,,,Other Odd,4,0,84,0.0,11,58,1.0,1.0,3.0,0.0,Wide,Normal,1.0,Right,0.0,,1.0,RB,bk,WR,3,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,2,6:24,-14,1,10.0,-33,Pass,11,"""-2x2+"", shotgun offset L",TE in,N/A,,Tate (R1),Catch,2.0,,Hard,WR Screen R,S,,,Over,4,0,67,2.0,6,24,1.0,1.0,3.0,0.0,Narrow,Wide,1.0,Left,0.0,,1.0,TE,in,TE,1,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,2,5:34,-14,2,23.0,-20,Pass,11,"""+2x2+"", shotgun offset L",,N/A,,Tate (R1),Catch,11.0,,Soft,RS,IS,,,Other Odd,4,0,80,11.0,5,34,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,TE,1,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,2,4:59,-14,3,12.0,-31,Pass,10,"""-3x1*"", shotgun offset R",,N/A,,"Riddick (R RB, 2)",Catch,4.0,,,RM,S,,,Other Odd,4,0,69,4.0,4,59,1.0,,,0.0,Narrow,Normal,1.0,Right,0.0,,0.0,,,RB,2,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,2,1:48,-14,1,10.0,-18,Pass,11,"""+1x3+"", shotgun offset L",,N/A,,"Riddick (L RB, 2)",Inc.,0.0,,,LM,S,,,Other Odd,5,0,82,0.0,1,48,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,RB,2,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,2,1:42,-14,2,10.0,-18,Pass,11,"""*1x3+"", shotgun offset L",,N/A,,Ebron (R3),Inc.,0.0,,,RS,S,,,Other Odd,5,0,82,0.0,1,42,1.0,1.0,3.0,0.0,Normal,Wide,1.0,Left,0.0,,0.0,,,WR,3,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,2,1:38,-14,3,10.0,-18,Pass,11,"""-1x3+"", shotgun offset L",,N/A,,N/A,"Sack, Clowney",-9.0,,,,,,,Other Odd,4,0,82,-9.0,1,38,1.0,1.0,3.0,0.0,Narrow,Wide,1.0,Left,0.0,,0.0,,,,,,0.0,0.0,,0.0,,0.0,,,0.0,1.0,-9.0,,,0.0,Road
8,HOU,2,0:32,-14,1,10.0,-19,Pass,11,"""*1x3+"", shotgun offset L",,N/A,,"Riddick (L RB, 2)",Catch,5.0,,,LS,S,,,Other Odd,4,0,81,5.0,0,32,1.0,1.0,3.0,0.0,Normal,Wide,1.0,Left,0.0,,0.0,,,RB,2,Left,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,2,0:26,-14,2,5.0,-24,Pass,11,"""+2x2+"", shotgun offset R",,N/A,,Ebron (L2),Catch,34.0,,,LS,D,,,Other Odd,3,0,76,34.0,0,26,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Right,0.0,,0.0,,,WR,2,Left,0.0,1.0,34.0,0.0,,1.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,2,0:18,-14,1,10.0,42,Pass,11,"""+2x2+"", shotgun offset R",,N/A,,Ebron (L2),Catch,8.0,,,LS,S,,,Other Odd,5,0,42,8.0,0,18,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Right,0.0,,0.0,,,WR,2,Left,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,2,0:13,-14,2,2.0,34,Pass,11,"""*1x3+"", shotgun offset L",,N/A,,"Ebron (R LOS TE, 3)",Catch,5.0,,,RS,S,,,Other Odd,3,0,34,5.0,0,13,1.0,1.0,3.0,0.0,Normal,Wide,1.0,Left,0.0,,0.0,,,TE,3,Right,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,3,10:38,-11,3,5.0,-28,Pass,11,"""*1x3+"", shotgun offset L",,N/A,,M. Jones (L1),Inc.,0.0,,,LS,IS,,,Over,5,0,72,0.0,10,38,1.0,1.0,3.0,0.0,Normal,Wide,1.0,Left,0.0,,0.0,,,WR,1,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,3,5:43,-14,1,10.0,-25,Pass,11,"""+3x1+"", shotgun offset R",,N/A,,M. Jones (R1),Inc.,0.0,,,RS,ID,,,2 Eagle Odd,5,0,75,0.0,5,43,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Right,0.0,,0.0,,,WR,1,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,3,5:38,-14,2,10.0,-25,Pass,11,"""+3x1+"", shotgun offset R",,N/A,,"Riddick (R RB, 2)",Catch,19.0,,,RM,S,,,Under,5,0,75,19.0,5,38,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Right,0.0,,0.0,,,RB,2,Right,0.0,1.0,19.0,0.0,,1.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,3,4:18,-14,2,8.0,-46,Pass,11,"""-2x2*"", shotgun offset R",WR in,N/A,,"Riddick (R RB, 3)",Catch,9.0,,,Swing R,S,,,Double A Gap,5,0,54,9.0,4,18,1.0,1.0,3.0,0.0,Narrow,Normal,1.0,Right,0.0,,1.0,WR,in,RB,3,Right,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,3,3:09,-14,2,9.0,44,Pass,11,"""+2x2+"", shotgun offset L",,N/A,,"Zenner (L RB, 3)",Catch,5.0,,,Swing L,S,,,Double A Gap,5,0,44,5.0,3,09,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,RB,3,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,3,2:29,-14,3,4.0,39,Pass,11,"""*1x3-"", shotgun offset L",WR in,N/A,,M. Jones (L1),Catch,11.0,,,LM,S,,,Other Odd,3,0,39,11.0,2,29,1.0,1.0,3.0,0.0,Normal,Narrow,1.0,Left,0.0,,1.0,WR,in,WR,1,Left,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,3,1:50,-14,1,10.0,28,Pass,11,"""+1x4+"", shotgun",,N/A,,M. Jones (L1),Inc.,0.0,,,LS,D,,,Over,4,0,28,0.0,1,50,1.0,1.0,3.0,0.0,Wide,Wide,1.0,,0.0,,0.0,,,WR,1,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,3,1:03,-14,3,11.0,29,Pass,11,"""+2x2+"", shotgun offset R",,N/A,,Ebron (L2),Catch,11.0,,,LM,S,,,Over,5,0,29,11.0,1,03,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Right,0.0,,0.0,,,WR,2,Left,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,3,0:19,-14,1,10.0,18,Pass,2,"""+2x3+"", shotgun",,N/A,,M. Jones (L2),Inc.,0.0,,,LM,IS,,,Other Odd,4,0,18,0.0,0,19,,,,0.0,Wide,Wide,1.0,,0.0,,0.0,,,WR,2,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,3,0:14,-14,2,10.0,18,Pass,11,"""+2x3+"", shotgun",,N/A,,Ebron (R3),Catch,4.0,,,RM,S,,,2 Eagle Even,4,0,18,4.0,0,14,1.0,1.0,3.0,0.0,Wide,Wide,1.0,,0.0,,0.0,,,WR,3,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,4,14:55,-14,1,1.0,1,Pass,6 OL,"""-2x3+"", shotgun",,N/A,,Riddick (R2),"Catch, TD",1.0,,,RS,S,,,GL,5,1,1,1.0,14,55,,,,1.0,Narrow,Wide,1.0,,0.0,,0.0,,,WR,2,Right,1.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,4,12:36,-7,1,10.0,-22,Pass,11,"""-1x3+"", closed L, shotgun offset L",,N/A,,Tate (R3),Catch,-1.0,,,WR Screen R,S,,,Over,4,0,78,-1.0,12,36,1.0,1.0,3.0,0.0,Narrow,Wide,1.0,Left,0.0,,0.0,,,TE,3,Right,0.0,0.0,,0.0,,0.0,,,0.0,1.0,-1.0,,,0.0,Road
8,HOU,4,10:51,-7,3,18.0,-14,Pass,11,"""-2x2-"", couple R-, shotgun offset L",,N/A,,"Riddick (L RB, 3)",Catch,9.0,,,LS,S,,,Other Odd,4,0,86,9.0,10,51,1.0,1.0,3.0,0.0,Narrow,Narrow,1.0,Left,0.0,,0.0,,,RB,3,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,4,4:00,-10,1,10.0,-45,Pass,11,"""*2x2+"", shotgun offset R",,N/A,,M. Jones (L1),Catch,11.0,,,LS,IS,,,Other Odd,4,0,55,11.0,4,00,1.0,1.0,3.0,0.0,Normal,Wide,1.0,Right,0.0,,0.0,,,WR,1,Left,0.0,0.0,,0.0,,0.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,4,3:54,-10,1,10.0,44,Pass,11,"""+1x3+"", shotgun offset L",,N/A,,"Riddick (L RB, 2)",Catch,23.0,,,RB Screen L,S,,,Other Odd,5,0,44,23.0,3,54,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,RB,2,Left,0.0,1.0,23.0,0.0,,1.0,1.0,,1.0,0.0,,,,0.0,Road
8,HOU,4,3:45,-10,1,10.0,21,Pass,11,"""+1x3+"", shotgun offset L",,N/A,,Ebron (R3),Inc.,0.0,,,RM,S,,,Other Odd,4,0,21,0.0,3,45,1.0,1.0,3.0,0.0,Wide,Wide,1.0,Left,0.0,,0.0,,,WR,3,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,4,3:42,-10,2,10.0,21,Pass,11,"""-1x3+"", shotgun offset L",,N/A,,"Riddick (L RB, 2)",Inc.,0.0,,,LM,S,,,Double A Gap,4,0,21,0.0,3,42,1.0,1.0,3.0,0.0,Narrow,Wide,1.0,Left,0.0,,0.0,,,RB,2,Left,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
8,HOU,4,3:39,-10,3,10.0,21,Pass,11,"""-1x3+"", closed L, shotgun offset R",,N/A,,Tate (R1),Catch,5.0,,,WR Screen R,S,,,Other Odd,3,0,21,5.0,3,39,1.0,1.0,3.0,0.0,Narrow,Wide,1.0,Right,0.0,,0.0,,,TE,1,Right,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,Road
